selling_price,km_driven,fuel,seller_type,transmission,owner,seats,mileage,max_power,engine,torque,años_antig
310000,120000,Diesel,Individual,Manual,Second Owner,5.0,23.0,90.0,1396,219.66895999999997,11
459999,69000,Diesel,Individual,Manual,Second Owner,5.0,25.83,99.0,1498,215.0,4
860000,80000,Diesel,Individual,Manual,First Owner,5.0,28.09,88.5,1248,200.0,3
275000,97000,LPG,Individual,Manual,Third Owner,5.0,19.0,68.1,1086,99.1,8
390000,15000,Petrol,Individual,Manual,First Owner,5.0,25.17,53.3,799,72.0,4
110000,50800,Petrol,Dealer,Manual,Second Owner,5.0,19.7,46.3,796,62.0,15
484999,10000,Petrol,Dealer,Manual,First Owner,5.0,23.1,67.04,998,90.0,3
185000,60000,Petrol,Individual,Manual,Second Owner,5.0,19.7,46.3,796,62.0,8
665000,40142,Diesel,Dealer,Manual,First Owner,5.0,24.4,71.0,1120,180.4,2
721000,9400,Petrol,Dealer,Manual,First Owner,5.0,18.6,81.83,1197,114.7,1
390000,62000,Diesel,Dealer,Manual,First Owner,5.0,25.32,77.0,1198,190.0,4
190000,90000,Diesel,Dealer,Manual,First Owner,5.0,18.8,90.0,1248,200.0,9
275000,49000,Petrol,Dealer,Manual,First Owner,5.0,19.02,67.05,1198,104.0,4
315000,32000,Petrol,Dealer,Manual,First Owner,5.0,24.7,47.3,796,69.0,4
685000,4300,Petrol,Dealer,Manual,First Owner,5.0,18.6,81.86,1197,117.0,1
595000,14548,Petrol,Dealer,Manual,First Owner,5.0,21.21,81.8,1197,113.0,1
900000,44772,Diesel,Dealer,Manual,Second Owner,5.0,23.0,98.96,1498,205.0,2
950000,48500,Diesel,Dealer,Manual,First Owner,7.0,25.47,88.5,1248,200.0,2
275000,38000,Petrol,Dealer,Manual,First Owner,5.0,24.7,47.3,796,69.0,4
570000,28782,Petrol,Dealer,Manual,First Owner,5.0,18.6,81.83,1197,114.7,3
700000,28451,Petrol,Dealer,Manual,First Owner,5.0,18.6,81.83,1197,114.7,2
910000,36500,Diesel,Dealer,Manual,First Owner,5.0,24.3,88.5,1248,200.0,2
751000,44885,Diesel,Dealer,Manual,First Owner,5.0,26.59,74.0,1248,190.0,2
225000,35000,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,6
135000,110000,Diesel,Individual,Manual,Second Owner,5.0,17.0,71.0,1405,135.0,11
825000,79000,Diesel,Dealer,Manual,First Owner,7.0,25.47,88.5,1248,200.0,3
875000,50000,Diesel,Dealer,Manual,First Owner,5.0,24.3,88.5,1248,200.0,2
650000,81000,Diesel,Dealer,Manual,Second Owner,5.0,28.09,88.5,1248,200.0,4
975000,41000,Diesel,Dealer,Manual,First Owner,5.0,20.5,126.2,1582,259.87,3
925000,50000,Diesel,Dealer,Manual,First Owner,7.0,24.52,88.5,1248,200.0,1
725000,66000,Diesel,Dealer,Manual,First Owner,7.0,20.77,88.8,1248,200.0,4
550000,65000,Diesel,Dealer,Manual,First Owner,7.0,20.77,88.76,1248,200.0,7
550000,76000,Diesel,Dealer,Manual,First Owner,5.0,22.54,88.73,1396,219.7,6
475000,55000,Petrol,Dealer,Manual,Second Owner,5.0,17.0,118.0,1497,146.0,7
325000,65000,Petrol,Dealer,Manual,First Owner,7.0,19.02,67.05,1198,104.0,3
725000,76000,Diesel,Dealer,Manual,First Owner,7.0,25.47,88.5,1248,200.0,3
775000,47000,Petrol,Dealer,Manual,Second Owner,7.0,16.02,93.7,1373,130.0,2
625000,70000,Diesel,Dealer,Manual,First Owner,5.0,23.4,74.0,1248,190.0,3
470000,89000,Diesel,Dealer,Manual,First Owner,5.0,22.9,74.0,1248,190.0,6
1050000,70000,Diesel,Individual,Manual,First Owner,5.0,21.38,88.7,1396,219.7,2
380000,57000,Diesel,Individual,Manual,First Owner,5.0,22.9,74.0,1248,190.0,7
650000,70000,Diesel,Individual,Manual,First Owner,5.0,26.59,74.0,1248,190.0,3
275000,49200,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,4
220000,125000,Petrol,Individual,Manual,Second Owner,5.0,13.5,130.0,1799,172.0,11
200000,60000,Petrol,Individual,Manual,Second Owner,5.0,19.81,68.05,1086,99.04,12
315000,120000,Petrol,Individual,Manual,Second Owner,5.0,15.37,73.0,1196,101.0,5
90000,110000,Petrol,Individual,Manual,Third Owner,5.0,19.7,46.3,796,62.0,16
120000,70000,Petrol,Individual,Manual,Second Owner,5.0,18.9,67.0,1061,84.0,13
90000,168000,Petrol,Individual,Manual,Second Owner,5.0,18.9,67.1,998,90.0,14
370000,60000,Diesel,Individual,Manual,First Owner,5.0,24.0,70.0,1120,160.0,5
595000,131111,Diesel,Individual,Manual,First Owner,5.0,25.2,74.0,1248,190.0,4
150000,120000,Diesel,Individual,Manual,Second Owner,5.0,19.2,65.0,1461,156.9064,13
400000,58400,Diesel,Individual,Manual,Second Owner,5.0,19.3,73.9,1248,190.0,8
310000,23400,Petrol,Individual,Manual,Second Owner,5.0,23.95,67.1,998,90.0,4
385000,50000,Petrol,Individual,Manual,First Owner,5.0,23.1,67.04,998,90.0,2
521000,3010,Petrol,Individual,Automatic,First Owner,5.0,20.3,68.0,1086,99.0,1
180000,80000,Diesel,Individual,Manual,First Owner,5.0,21.12,88.8,1248,200.0,10
220000,155000,Diesel,Individual,Manual,Second Owner,5.0,17.8,68.0,1399,159.848395,9
40000,70000,Petrol,Individual,Manual,Second Owner,4.0,16.1,37.0,796,59.0,22
540000,4000,Petrol,Individual,Manual,First Owner,5.0,18.9,81.86,1197,113.75,2
140000,35000,Petrol,Individual,Manual,Second Owner,5.0,19.7,46.3,796,62.0,13
200000,121000,Petrol,Individual,Manual,First Owner,5.0,17.3,60.0,993,78.0,17
650000,110000,Diesel,Individual,Manual,Second Owner,5.0,22.77,98.59,1498,205.0,5
229999,170000,Diesel,Individual,Manual,Second Owner,5.0,17.8,68.0,1399,159.848395,10
305000,175000,Diesel,Individual,Manual,Third Owner,5.0,17.8,75.0,1248,190.0,10
200000,163000,Diesel,Individual,Manual,First Owner,5.0,17.8,68.0,1399,159.848395,12
200000,163000,Diesel,Individual,Manual,First Owner,5.0,17.8,68.0,1399,159.848395,12
210000,110000,Diesel,Individual,Manual,Third Owner,5.0,23.08,63.1,1461,160.0,9
570000,80000,Petrol,Individual,Manual,First Owner,7.0,16.02,93.7,1373,130.0,5
650000,60000,Petrol,Individual,Manual,First Owner,7.0,16.02,93.7,1373,130.0,5
620000,36000,Petrol,Individual,Manual,First Owner,5.0,20.85,83.14,1197,115.0,4
250000,65000,Petrol,Individual,Manual,Second Owner,5.0,18.9,67.1,998,90.0,8
300000,60000,LPG,Individual,Manual,First Owner,5.0,26.2,58.2,998,77.0,8
300000,82500,Diesel,Individual,Manual,First Owner,5.0,20.3,75.0,1248,197.0,7
810000,30000,Diesel,Individual,Manual,Second Owner,5.0,23.0,98.96,1498,205.0,2
270000,100000,Diesel,Individual,Manual,Third Owner,5.0,18.3,147.9,1991,327.0,9
470000,70000,Diesel,Individual,Manual,Second Owner,5.0,26.59,74.0,1248,190.0,5
400000,85000,Diesel,Individual,Manual,First Owner,5.0,20.65,88.7,1248,190.0,3
300000,60000,Petrol,Individual,Manual,Second Owner,5.0,20.51,67.04,998,90.0,6
170000,20000,Petrol,Individual,Manual,Third Owner,5.0,22.74,47.3,796,69.0,5
455999,80000,Diesel,Individual,Manual,First Owner,5.0,19.01,108.45,1461,248.0,6
650000,80000,Diesel,Individual,Manual,Second Owner,5.0,24.3,88.5,1248,200.0,4
350000,35000,Petrol,Individual,Manual,First Owner,5.0,17.57,88.7,1193,140.0,3
125000,139000,Diesel,Individual,Manual,First Owner,5.0,25.44,57.6,936,150.0,7
80000,90000,Petrol,Individual,Automatic,Second Owner,5.0,19.7,46.3,796,62.0,15
250000,100000,Petrol,Individual,Manual,First Owner,5.0,17.7,78.0,1497,124.54445499999999,12
225000,90000,Diesel,Individual,Manual,First Owner,5.0,20.54,103.6,1598,250.0,9
450000,40000,Diesel,Individual,Manual,Second Owner,5.0,25.4,73.97,1186,190.24,3
509999,90000,Petrol,Individual,Manual,First Owner,5.0,20.14,81.86,1197,113.75,3
245000,36710,Petrol,Individual,Manual,Second Owner,5.0,22.74,47.3,796,69.0,5
400000,50000,Diesel,Individual,Manual,First Owner,8.0,23.5,45.0,909,98.0,2
620000,28180,Diesel,Dealer,Manual,First Owner,5.0,23.65,88.5,1248,200.0,4
650000,44000,Diesel,Dealer,Manual,First Owner,5.0,23.65,88.5,1248,200.0,3
590000,4000,Petrol,Individual,Manual,First Owner,7.0,19.72,67.0,1198,104.0,1
370000,30000,Diesel,Individual,Manual,First Owner,5.0,23.2,73.94,1248,190.0,6
350000,15000,Petrol,Individual,Manual,First Owner,5.0,18.6,85.8,1197,114.0,7
580000,20000,Petrol,Individual,Manual,First Owner,5.0,21.4,83.1,1197,115.0,3
450000,56000,Petrol,Individual,Manual,First Owner,5.0,18.9,81.86,1197,113.75,2
600000,19000,Petrol,Individual,Manual,First Owner,5.0,17.19,81.86,1197,114.73,3
450000,70000,Petrol,Individual,Manual,First Owner,5.0,18.6,81.83,1197,114.7,3
150000,30000,Diesel,Individual,Manual,First Owner,5.0,19.09,69.0,1396,135.0,11
400000,15000,Petrol,Individual,Manual,First Owner,5.0,15.37,73.0,1196,101.0,1
185000,85000,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,7
625000,50000,Petrol,Individual,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,2
700000,20000,Petrol,Individual,Manual,First Owner,5.0,17.19,81.86,1197,114.73,1
390000,25000,Petrol,Individual,Manual,First Owner,5.0,20.51,67.04,998,90.0,3
625000,25000,Petrol,Individual,Manual,First Owner,5.0,17.0,108.5,1198,170.0,2
400000,50000,Petrol,Individual,Manual,First Owner,5.0,19.1,85.8,1197,114.0,6
380000,150000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,23.0,90.0,1396,219.66895999999997,9
400000,90000,Petrol,Individual,Automatic,First Owner,5.0,14.53,138.1,1794,173.0,11
620000,100000,Petrol,Individual,Manual,First Owner,5.0,17.57,88.7,1193,140.0,1
190000,180000,Diesel,Individual,Manual,Second Owner,5.0,17.8,67.0,1399,160.0,12
210000,50000,Petrol,Individual,Manual,Second Owner,5.0,22.74,47.3,796,69.0,7
270000,80000,Diesel,Individual,Manual,Third Owner,5.0,23.2,73.94,1248,190.0,8
45000,100000,Petrol,Individual,Manual,Third Owner,5.0,17.3,60.0,993,78.0,21
220000,93000,Petrol,Individual,Manual,Second Owner,5.0,21.1,55.2,814,74.5,6
370000,120000,Petrol,Individual,Manual,First Owner,5.0,18.5,82.85,1197,113.7,7
550000,120000,Petrol,Individual,Manual,First Owner,5.0,16.8,116.3,1497,146.0,8
225000,100000,Diesel,Individual,Manual,Second Owner,5.0,17.8,68.0,1399,159.848395,10
40000,57000,Petrol,Individual,Manual,Second Owner,4.0,16.1,37.0,796,59.0,16
280000,60000,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,4
570000,44077,Petrol,Dealer,Automatic,First Owner,5.0,17.01,110.5,1499,136.0,3
290000,90000,Petrol,Individual,Manual,Second Owner,5.0,24.7,47.3,796,69.0,3
720000,50000,Diesel,Individual,Manual,Second Owner,5.0,21.19,88.73,1396,219.66,2
800000,60000,Diesel,Individual,Manual,First Owner,5.0,22.77,98.59,1498,205.0,3
265000,20000,Petrol,Individual,Manual,Third Owner,5.0,19.81,68.05,1086,99.04,8
135000,90000,Petrol,Individual,Manual,Third Owner,5.0,19.7,46.3,796,62.0,10
350000,70000,Diesel,Individual,Manual,Second Owner,5.0,25.83,99.0,1498,215.0,4
490000,80000,Diesel,Individual,Manual,First Owner,8.0,18.2,73.74,1248,172.5,4
450000,72000,Diesel,Individual,Manual,Second Owner,5.0,22.32,126.32,1582,259.8,8
950000,50000,Diesel,Individual,Manual,First Owner,7.0,15.4,120.0,1997,280.0,4
355000,90000,Petrol,Individual,Manual,Second Owner,5.0,17.5,85.8,1298,114.0,8
700000,17000,Petrol,Individual,Manual,First Owner,5.0,18.6,81.86,1197,114.73,1
350000,74000,Diesel,Individual,Manual,Second Owner,5.0,22.07,73.9,1199,180.0,8
85000,60000,Petrol,Individual,Manual,Second Owner,5.0,19.7,46.3,796,62.0,14
290000,15000,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,4
1000000,72000,Diesel,Individual,Manual,First Owner,5.0,25.5,98.6,1498,200.0,1
85000,25000,Petrol,Individual,Manual,Second Owner,5.0,16.84,64.4,1193,99.8,12
65000,114000,Petrol,Individual,Manual,First Owner,5.0,19.7,46.3,796,62.0,17
75000,120000,Petrol,Individual,Manual,First Owner,5.0,13.0,100.0,1493,128.46711499999998,15
170000,55768,Diesel,Individual,Manual,First Owner,5.0,17.0,71.0,1405,135.0,11
525000,40000,Petrol,Individual,Automatic,First Owner,5.0,18.9,81.86,1197,113.75,3
265000,70000,Petrol,Individual,Manual,Second Owner,5.0,21.79,67.05,998,90.0,0
459999,50000,Petrol,Individual,Manual,First Owner,5.0,20.3,84.0,1199,114.0,2
250000,20000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,3
395000,70000,Diesel,Individual,Manual,Second Owner,5.0,23.4,74.0,1248,190.0,7
375000,60000,Petrol,Individual,Manual,First Owner,5.0,18.9,82.0,1197,114.0,6
120000,120000,Diesel,Individual,Manual,First Owner,5.0,17.0,71.0,1405,135.0,11
290000,110000,Diesel,Individual,Manual,Second Owner,5.0,21.1,73.9,1248,113.0,9
409999,60000,Petrol,Individual,Manual,First Owner,5.0,23.84,84.0,1199,114.0,3
200000,30000,Petrol,Individual,Manual,First Owner,5.0,16.5,63.0,995,90.3,11
900000,35000,Diesel,Individual,Manual,First Owner,5.0,21.13,108.6,1498,250.0,2
50000,50000,Petrol,Individual,Manual,Third Owner,4.0,16.1,37.0,796,59.0,17
450000,100000,Diesel,Individual,Manual,First Owner,5.0,19.01,108.45,1461,248.0,8
300000,84000,Diesel,Individual,Manual,Second Owner,5.0,20.14,88.5,1498,230.0,6
425000,60000,Diesel,Individual,Manual,First Owner,5.0,25.01,89.75,1498,204.0,6
55000,50000,Petrol,Individual,Manual,Second Owner,5.0,17.3,60.0,993,78.0,22
200000,60000,Petrol,Individual,Manual,Second Owner,5.0,20.36,78.9,1197,111.7,9
180000,87000,Diesel,Individual,Manual,First Owner,5.0,18.0,75.0,1248,190.0,9
350000,70000,Petrol,Individual,Manual,Second Owner,5.0,17.57,88.7,1193,140.0,4
465000,90000,Diesel,Individual,Manual,First Owner,5.0,23.4,74.0,1248,190.0,6
350000,120000,Diesel,Individual,Manual,Second Owner,8.0,18.2,73.8,1248,172.5,6
650000,80000,Petrol,Individual,Manual,First Owner,5.0,17.4,117.3,1497,145.0,5
150000,123278,Petrol,Individual,Manual,Second Owner,5.0,20.36,78.9,1197,111.7,10
560000,100000,Diesel,Individual,Manual,Second Owner,5.0,26.0,98.6,1498,200.0,6
625000,90000,Diesel,Individual,Manual,First Owner,5.0,21.19,88.73,1396,219.66,5
220000,110000,Diesel,Individual,Manual,First Owner,5.0,20.0,68.0,1399,160.0,8
250000,110000,Diesel,Individual,Manual,First Owner,5.0,20.0,68.1,1399,160.0,7
575000,70000,Diesel,Individual,Manual,First Owner,5.0,20.65,88.7,1248,190.0,2
262000,50000,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,4
299000,33000,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,2
250000,26500,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,5
140000,60000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,17.92,62.1,1086,96.1,9
360000,70000,Diesel,Individual,Manual,Third Owner,5.0,23.4,74.0,1248,190.0,7
210000,80000,Petrol,Individual,Manual,First Owner,5.0,20.63,67.06,1198,104.0,5
600000,60000,Diesel,Individual,Manual,First Owner,5.0,22.54,88.73,1396,219.7,3
210000,100000,Diesel,Individual,Manual,First Owner,5.0,19.5,75.0,1199,180.0,9
300000,80000,Diesel,Individual,Manual,Second Owner,5.0,20.54,103.6,1598,250.0,9
450000,35000,Petrol,Individual,Manual,First Owner,5.0,18.9,82.0,1197,114.0,4
550000,10000,Petrol,Individual,Manual,First Owner,5.0,18.9,81.86,1197,113.75,1
100000,80000,Diesel,Individual,Manual,First Owner,5.0,18.0,75.0,1248,190.0,9
185000,50000,Petrol,Individual,Manual,Second Owner,5.0,21.1,55.2,814,74.5,8
80000,90000,Petrol,Individual,Manual,Second Owner,5.0,17.3,64.0,1061,84.33718999999999,14
295000,80000,Petrol,Individual,Manual,First Owner,5.0,24.7,47.3,796,69.0,3
360000,25000,Petrol,Individual,Manual,First Owner,5.0,23.01,67.0,999,91.0,3
210000,70000,Petrol,Individual,Manual,First Owner,5.0,20.92,67.1,998,90.0,6
585000,80000,Petrol,Individual,Automatic,First Owner,5.0,17.4,81.86,1197,114.73,1
560000,50000,Diesel,Individual,Manual,First Owner,5.0,20.14,88.7,1498,230.0,4
600000,70000,Diesel,Individual,Manual,First Owner,5.0,26.0,98.6,1498,200.0,5
330000,60000,Petrol,Individual,Manual,First Owner,5.0,20.63,67.0,1198,104.0,3
990000,15000,Petrol,Individual,Manual,First Owner,5.0,17.0,121.3,1591,151.0,1
300000,90000,Diesel,Individual,Manual,First Owner,5.0,23.59,67.1,1364,170.0,8
650000,28000,Petrol,Individual,Manual,First Owner,5.0,17.0,108.5,1198,170.0,2
695000,20000,Petrol,Individual,Automatic,First Owner,5.0,17.4,81.86,1197,117.0,1
300000,60000,Diesel,Individual,Manual,First Owner,5.0,24.0,70.0,1120,160.0,6
270000,22000,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,5
200000,80000,Diesel,Individual,Manual,First Owner,5.0,22.1,76.9,1248,205.0,7
459999,35000,CNG,Individual,Manual,First Owner,5.0,26.6,58.16,998,77.0,1
860000,60000,Diesel,Individual,Manual,First Owner,5.0,21.5,108.5,1497,260.0,2
400000,20000,Petrol,Individual,Manual,First Owner,5.0,23.84,84.0,1199,114.0,2
240000,142000,Diesel,Individual,Manual,Second Owner,5.0,23.2,73.94,1248,190.0,7
570000,72000,Diesel,Individual,Manual,First Owner,5.0,26.59,74.0,1248,190.0,5
850000,90000,Diesel,Individual,Manual,First Owner,5.0,23.0,98.96,1498,205.0,2
155000,80000,Diesel,Individual,Manual,Third Owner,5.0,20.0,68.0,1399,160.0,9
270000,125000,Diesel,Individual,Manual,First Owner,5.0,23.0,90.0,1396,219.66895999999997,9
610000,33000,Petrol,Individual,Manual,First Owner,5.0,20.73,91.1,1373,130.0,5
1000000,50000,Diesel,Individual,Manual,First Owner,5.0,19.67,126.2,1582,259.9,5
500000,35000,Diesel,Individual,Manual,First Owner,5.0,25.4,73.97,1186,190.25,2
700000,43000,Diesel,Individual,Manual,First Owner,5.0,27.4,98.63,1498,200.0,2
135000,60000,Petrol,Individual,Manual,First Owner,5.0,19.7,46.3,796,62.0,13
625000,70000,Diesel,Individual,Manual,Second Owner,5.0,22.32,126.32,1582,259.8,6
280000,96000,Petrol,Individual,Manual,First Owner,5.0,16.95,97.7,1498,134.0,9
800000,70000,Diesel,Individual,Manual,First Owner,7.0,15.4,120.0,1997,280.0,5
220000,70000,Diesel,Individual,Manual,Second Owner,5.0,23.2,73.94,1248,190.0,8
620000,18484,Petrol,Individual,Manual,First Owner,5.0,20.89,81.8,1197,113.0,3
180000,25000,Petrol,Individual,Manual,Second Owner,5.0,19.7,46.3,796,62.0,10
250000,120000,Diesel,Individual,Manual,Third Owner,5.0,22.07,73.9,1199,180.0,7
480000,55000,Petrol,Individual,Manual,First Owner,5.0,20.85,83.14,1197,115.0,3
885000,10000,Petrol,Individual,Manual,Second Owner,5.0,17.0,121.31,1497,150.0,1
550000,60000,Diesel,Individual,Manual,First Owner,6.0,25.32,77.0,1198,190.0,0
800000,30000,Diesel,Individual,Manual,First Owner,5.0,28.4,74.02,1248,190.0,2
180000,65000,Petrol,Individual,Manual,First Owner,5.0,17.92,62.1,1086,96.1,7
380000,50000,Diesel,Individual,Manual,Second Owner,5.0,21.9,88.76,1396,219.6,8
520000,2560,Petrol,Individual,Automatic,First Owner,5.0,24.0,83.81,1199,114.0,1
90000,60000,Petrol,Individual,Manual,First Owner,5.0,19.7,46.3,796,62.0,16
330000,80000,Petrol,Individual,Manual,Second Owner,5.0,20.51,67.04,998,90.0,4
40000,50000,Petrol,Individual,Manual,Second Owner,4.0,16.1,37.0,796,59.0,21
370000,120000,Diesel,Individual,Manual,First Owner,8.0,18.2,73.8,1248,172.5,5
290000,120000,Petrol,Individual,Manual,Second Owner,5.0,16.8,116.3,1497,146.0,11
215000,47000,Petrol,Individual,Manual,Second Owner,5.0,21.1,55.2,814,74.5,7
380000,110000,Diesel,Individual,Manual,Second Owner,5.0,21.27,88.76,1396,219.6,7
1250000,95000,Diesel,Individual,Manual,First Owner,7.0,15.4,120.0,1997,280.0,3
400000,103655,Diesel,Individual,Manual,Second Owner,5.0,22.32,126.3,1582,259.9,8
700000,25000,Petrol,Individual,Automatic,Second Owner,5.0,17.4,81.86,1197,114.73,2
650000,80000,Diesel,Individual,Manual,First Owner,5.0,19.01,108.45,1461,248.0,6
95000,50000,Petrol,Individual,Manual,Second Owner,4.0,25.4,37.5,624,51.0,6
120000,80000,Petrol,Individual,Manual,Third Owner,5.0,19.7,46.3,796,62.0,12
325000,69000,Diesel,Dealer,Manual,First Owner,5.0,18.6,67.0,1388,160.0,7
950000,27000,Diesel,Dealer,Manual,First Owner,5.0,22.77,98.59,1498,205.0,2
500000,132000,Diesel,Dealer,Manual,Second Owner,5.0,22.7,89.84,1498,204.0,6
725000,75000,Diesel,Dealer,Manual,First Owner,5.0,26.1,99.23,1498,215.0,3
500000,18000,Petrol,Dealer,Manual,Second Owner,5.0,18.5,94.93,1194,119.0,5
650000,10000,Diesel,Individual,Manual,First Owner,5.0,22.54,88.73,1396,219.7,4
285000,80000,Diesel,Individual,Manual,First Owner,5.0,17.8,75.0,1248,190.0,10
200000,137000,Diesel,Individual,Manual,First Owner,5.0,17.8,67.0,1399,160.0,8
295000,65000,Diesel,Individual,Manual,Second Owner,5.0,20.54,103.6,1598,250.0,9
160000,120000,Petrol,Individual,Manual,Third Owner,5.0,17.7,78.0,1497,124.54445499999999,13
450000,10000,Petrol,Individual,Automatic,First Owner,5.0,23.1,67.04,998,90.0,3
385000,20000,Petrol,Individual,Manual,First Owner,7.0,20.62,67.0,1198,104.0,4
350000,93500,Diesel,Individual,Manual,Second Owner,5.0,18.6,67.0,1388,160.0,9
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,21.79,67.05,998,90.0,7
740000,38817,Diesel,Dealer,Manual,First Owner,5.0,27.39,74.0,1248,190.0,2
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,18.2,88.7,1199,110.0,4
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,1
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,16.78,88.73,1496,132.0,3
600000,69779,Petrol,Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,2
450000,56290,Diesel,Dealer,Manual,First Owner,5.0,24.0,73.97,1186,190.24,3
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,19.0,88.76,1199,110.0,1
645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,14.3,103.5,1598,153.0,4
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,21.79,67.05,998,90.0,7
740000,38817,Diesel,Dealer,Manual,First Owner,5.0,27.39,74.0,1248,190.0,2
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,18.2,88.7,1199,110.0,4
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,1
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,16.78,88.73,1496,132.0,3
600000,69779,Petrol,Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,2
450000,56290,Diesel,Dealer,Manual,First Owner,5.0,24.0,73.97,1186,190.24,3
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,19.0,88.76,1199,110.0,1
645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,14.3,103.5,1598,153.0,4
558000,70000,Diesel,Individual,Manual,First Owner,5.0,28.4,74.02,1248,190.0,1
165000,56000,Petrol,Individual,Manual,Third Owner,5.0,17.92,62.1,1086,96.1,10
300000,80000,Diesel,Individual,Manual,Second Owner,5.0,21.9,88.76,1396,219.6,8
500000,5000,Petrol,Individual,Manual,First Owner,5.0,20.3,68.0,1086,99.0,1
640000,65000,Diesel,Individual,Manual,Second Owner,5.0,21.14,103.52,1498,250.0,6
450000,60000,Diesel,Individual,Manual,First Owner,7.0,18.2,73.8,1248,172.5,7
825000,82000,Diesel,Individual,Manual,First Owner,5.0,28.09,88.5,1248,200.0,2
325000,5000,Petrol,Individual,Manual,Second Owner,6.0,18.15,82.0,1198,115.0,3
450000,133000,Diesel,Individual,Manual,First Owner,5.0,19.01,108.45,1461,248.0,6
675000,25000,Petrol,Individual,Manual,Second Owner,5.0,17.5,88.7,1199,110.0,3
415000,15000,Petrol,Individual,Manual,First Owner,5.0,17.57,88.7,1193,140.0,3
1100000,40000,Diesel,Individual,Manual,First Owner,5.0,21.38,88.7,1396,219.7,3
500000,35000,Petrol,Individual,Manual,First Owner,5.0,17.0,73.75,1198,110.0,4
60000,100000,Petrol,Individual,Manual,Second Owner,4.0,16.1,37.0,796,59.0,13
500000,80000,Diesel,Individual,Manual,Second Owner,5.0,22.32,126.3,1582,259.9,7
45000,100000,Diesel,Individual,Manual,Second Owner,5.0,17.2,53.5,1396,83.35652499999999,11
270000,50000,Petrol,Individual,Manual,First Owner,5.0,25.17,53.3,799,72.0,3
550000,40000,Petrol,Individual,Manual,First Owner,5.0,17.19,81.86,1197,114.73,3
235000,60000,Petrol,Individual,Manual,First Owner,5.0,23.01,67.0,999,91.0,4
600000,40000,Petrol,Individual,Manual,First Owner,5.0,18.6,81.83,1197,114.7,2
525000,60000,Diesel,Individual,Manual,First Owner,5.0,27.3,98.6,1498,200.0,5
325000,90000,Diesel,Individual,Manual,First Owner,5.0,22.9,74.0,1248,190.0,8
420000,90000,Diesel,Individual,Manual,First Owner,5.0,23.4,74.0,1248,190.0,6
229999,60000,Petrol,Individual,Manual,Second Owner,5.0,20.92,67.1,998,90.0,6
375000,80000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,23.4,74.0,1248,190.0,7
400000,40000,Petrol,Individual,Manual,First Owner,5.0,23.84,84.0,1199,114.0,2
110000,80000,Petrol,Individual,Manual,Third Owner,5.0,17.8,63.0,1086,96.10517,12
45000,73257,Petrol,Individual,Manual,First Owner,4.0,16.1,37.0,796,59.0,13
500000,15000,Petrol,Individual,Manual,First Owner,5.0,23.84,83.83,1199,114.0,0
250000,110000,Diesel,Individual,Manual,Second Owner,5.0,18.1,110.0,1493,235.3596,13
950000,40000,Diesel,Individual,Manual,First Owner,5.0,21.13,108.6,1498,250.0,2
780000,30000,Diesel,Individual,Manual,First Owner,5.0,28.4,74.02,1248,190.0,2
575000,30000,Petrol,Individual,Manual,First Owner,5.0,20.3,68.0,1086,99.0,2
563000,30000,Petrol,Individual,Manual,Second Owner,5.0,18.6,81.83,1197,114.7,3
450000,15000,Petrol,Individual,Manual,First Owner,5.0,23.84,84.0,1199,114.0,3
80000,26320,Petrol,Individual,Manual,First Owner,4.0,16.1,37.0,796,59.0,21
320000,135000,Diesel,Individual,Manual,Second Owner,5.0,23.0,90.0,1396,219.66895999999997,10
